round,seed,epsilon_level,mode,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc,epsilon_ihm,epsilon_decomp,epsilon_pheno,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,grad_sim_ihm_decomp,grad_sim_ihm_pheno,grad_sim_decomp_pheno,sigma_decomp,sigma_ihm,sigma_pheno
18,42,10.0,uniform,0.7594415066425423,0.375253736359034,0.5160122026118954,0.11437269843691024,0.5447177617045164,4.583574030943165,4.583574030943165,4.583574030943165,0.7379518769453707,0.3576645887574775,1.3564681189549541,0.4488809376824891,5.7,,,,1.1654820442199707,0.5998462438583374,0.6686404347419739
19,42,10.0,uniform,0.7694053200315883,0.3901988212486027,0.5253451144314194,0.12009290673873706,0.542005275773868,4.6727112007916105,4.6727112007916105,4.6727112007916105,0.7264542915415035,0.35229955307781435,1.3492009236302438,0.44773588066017783,5.7,,,,1.1624447107315063,0.59566730260849,0.6680693626403809
20,42,10.0,uniform,0.7726641142777172,0.3966724767990657,0.5074893211179483,0.10688247586649188,0.5423131181363897,4.761848370640056,4.761848370640056,4.761848370640056,0.7218647979232422,0.3491692608100358,1.3448482210459147,0.44909017054795175,5.7,,,,1.162503957748413,0.5920355916023254,0.6710441708564758
21,42,10.0,uniform,0.7662448227489161,0.38864065225273775,0.5194332768121634,0.11631857931227954,0.5441910319667462,4.850985540488501,4.850985540488501,4.850985540488501,0.7222858612714376,0.34944426317142085,1.347173853732613,0.44834839959331996,5.7,0.037229862064123154,-0.36261433362960815,0.0009533616830594838,1.1600192785263062,0.5904819369316101,0.6693638563156128
22,42,10.0,uniform,0.777599788078411,0.42436473761142146,0.5137518880306045,0.11491189778767406,0.5423205280743965,4.936933541803742,4.936933541803742,4.936933541803742,0.7197776180427667,0.34750131397268136,1.3476861928748252,0.4484144424507191,5.7,,,,1.1634143590927124,0.5910510420799255,0.6698924899101257
23,42,10.0,uniform,0.7705832175428425,0.4170395286252626,0.5541315272105259,0.1283244053912745,0.5504696939140351,5.020982265120655,5.020982265120655,5.020982265120655,0.7150696102188143,0.3454653869940204,1.3467459728103537,0.44712085716068484,5.7,,,,1.1632444858551025,0.5894989371299744,0.6677464842796326
24,42,10.0,uniform,0.7690696109106298,0.40339322732003646,0.5239720012645414,0.12219476501970944,0.5483666549038996,5.105030988437568,5.105030988437568,5.105030988437568,0.7168897857572314,0.3452799122406406,1.3519921880622097,0.44728368078256797,5.7,,,,1.1660157442092896,0.5882015824317932,0.6686848998069763
25,42,10.0,uniform,0.7785336092312511,0.4278518450115547,0.49713189656732354,0.1038398000639401,0.5481483823292845,5.189079711754481,5.189079711754481,5.189079711754481,0.7095762406634452,0.3428969640919215,1.3411349498028318,0.44741592149547094,5.7,,,,1.1604101657867432,0.5871497988700867,0.6667354106903076
26,42,10.0,uniform,0.7795994648646667,0.4151615083989552,0.5141622253374506,0.11114319744778728,0.5477762936905397,5.272798145481297,5.272798145481297,5.272798145481297,0.711774713868137,0.33967334682764444,1.359857003501409,0.4474155857313148,5.7,-0.08479879051446915,-0.06712207198143005,-0.0029453288298100233,1.1625438928604126,0.584257960319519,0.6686260104179382
27,42,10.0,uniform,0.7785777595622952,0.42455271153323204,0.5445623121948415,0.11479871795816946,0.5453046857334143,5.352351680983636,5.352351680983636,5.352351680983636,0.7092871066003907,0.3418653492193555,1.346115240363575,0.44688192868857407,5.7,,,,1.160947561264038,0.5872786641120911,0.6676543354988098
28,42,10.0,uniform,0.7746987781187628,0.42620653034004646,0.5355923706000505,0.11605765499468343,0.5505345355364207,5.4319052164859745,5.4319052164859745,5.4319052164859745,0.7062480205011159,0.3375603865718217,1.3528957041590495,0.4475362510400048,5.7,,,,1.1607122421264648,0.5839992165565491,0.6667331457138062
29,42,10.0,uniform,0.7688830132850845,0.4243132210066195,0.5360282541983733,0.11494516731551789,0.549511535476327,5.511458751988313,5.511458751988313,5.511458751988313,0.7135732849352224,0.34204088698047735,1.35704578478784,0.4468483019083348,5.7,,,,1.1636067628860474,0.5849175453186035,0.6679428815841675
30,42,10.0,uniform,0.7711176031534998,0.4163282636663611,0.5316970933642443,0.11997620645866144,0.5493334837049794,5.591012287490652,5.591012287490652,5.591012287490652,0.709448767280995,0.3404147964637873,1.352173322152883,0.4468729794025421,5.7,,,,1.1650123596191406,0.5827412605285645,0.6690858006477356
31,42,10.0,uniform,0.7711896598258644,0.4140185075043863,0.5339675200192449,0.12051528061463786,0.5471624845121253,5.670565822992991,5.670565822992991,5.670565822992991,0.7123901833613366,0.3434674448972186,1.3457971759238097,0.4476701527443515,5.7,0.003435600781813264,0.017871858552098274,-0.005761887412518263,1.1586576700210571,0.5844594240188599,0.6696661114692688
32,42,10.0,uniform,0.7827316392934613,0.4311112951760994,0.5156306048829608,0.11731133070903614,0.5513168290296031,5.74614590161043,5.74614590161043,5.74614590161043,0.7039243755902785,0.3374610528284806,1.3474786971333765,0.447386096658665,5.7,,,,1.1589460372924805,0.581815242767334,0.6681767702102661
33,42,10.0,uniform,0.7775598028729371,0.42188386621464496,0.5138407678363675,0.11639923642285487,0.5534789855438382,5.821663231353897,5.821663231353897,5.821663231353897,0.7024793926805388,0.33628867026499787,1.3483289800356568,0.4474204146185296,5.7,,,,1.1615556478500366,0.5804539322853088,0.6701210737228394
34,42,10.0,uniform,0.7850162106687192,0.43562384172985336,0.5235675183161588,0.11833796581828712,0.5483519140087155,5.897180561097364,5.897180561097364,5.897180561097364,0.7043189289267927,0.33623832249485247,1.3532059939667647,0.4474945888248594,5.7,,,,1.1629178524017334,0.5795397162437439,0.6691421866416931
35,42,10.0,uniform,0.7784419764687066,0.43266144227585984,0.4775144735707648,0.10918974814042953,0.5526853922390453,5.972697890840831,5.972697890840831,5.972697890840831,0.7091724997524611,0.33847987596514967,1.3574802006175946,0.44744990304047366,5.7,,,,1.1637933254241943,0.5810336470603943,0.6678661108016968
36,42,10.0,uniform,0.7761528234553214,0.43526465813257215,0.5155348062899228,0.113982241496768,0.5495169338624656,6.048215220584297,6.048215220584297,6.048215220584297,0.700956439086964,0.3352098892479484,1.347340103059877,0.44779661935489773,5.7,-0.0012967361835762858,-0.015313955955207348,0.00033398886444047093,1.159661889076233,0.5797310471534729,0.6689313054084778
37,42,10.0,uniform,0.7845788724838476,0.4422420755267039,0.5312452433337485,0.10808404309690477,0.5555450323751886,6.122569692801645,6.122569692801645,6.122569692801645,0.7004534652920269,0.3369285059547841,1.3447029114290097,0.44595935094825045,5.7,,,,1.1613051891326904,0.5793747901916504,0.6687217950820923
38,42,10.0,uniform,0.7842323340364065,0.4292307101360552,0.4769263766523926,0.103083267515405,0.5048045971138229,6.194412178799364,6.194412178799364,6.194412178799364,0.7003572522032209,0.3357920564027853,1.3445913713571807,0.4474192231763398,5.7,,,,1.1634362936019897,0.5795170664787292,0.668968677520752
39,42,10.0,uniform,0.7814117110002632,0.4325734159774876,0.5164310553492338,0.11243285141842688,0.5350817862415074,6.266254664797082,6.266254664797082,6.266254664797082,0.7063861101475345,0.3362686945751765,1.3535290826356046,0.4492230420549884,5.7,,,,1.163280963897705,0.5784372687339783,0.6685469150543213
40,42,10.0,uniform,0.7767059521310449,0.43137149186074714,0.5346886705390587,0.12071985174175076,0.5441839843221327,6.338097150794801,6.338097150794801,6.338097150794801,0.7055372861274986,0.3377564689347838,1.3476581432933892,0.44839505675578223,5.7,,,,1.1648939847946167,0.5799195766448975,0.6701188087463379
41,42,10.0,uniform,0.7779180036719747,0.4260631645517323,0.5324139861688119,0.11686181762435721,0.5490270689155107,6.40993963679252,6.40993963679252,6.40993963679252,0.7061238732660702,0.3373714225391113,1.351002849866209,0.4483307960512336,5.8,-0.0011350293643772602,-0.029489222913980484,-0.0019811135716736317,1.1630859375,0.5804442763328552,0.66937255859375
42,42,10.0,uniform,0.7833393311141543,0.43359700064744205,0.5577308932367258,0.12083733779794761,0.5531711724937141,6.481782122790238,6.481782122790238,6.481782122790238,0.7031321231454741,0.33660759675971286,1.3489939414257566,0.4473173174535343,5.7,,,,1.1608283519744873,0.5804505348205566,0.6685365438461304
43,42,10.0,uniform,0.7703774603396744,0.42294123961716285,0.5742433773900418,0.12472106947205237,0.5530696908463019,6.553607804935276,6.553607804935276,6.553607804935276,0.704360944475149,0.3358484997889881,1.3580375040462445,0.44645087193193395,5.7,,,,1.1644985675811768,0.5816118717193604,0.6677709817886353
44,42,10.0,uniform,0.7880584183851975,0.4380773464282623,0.4906122700966821,0.10404299872711065,0.5535204583218224,6.622064754080657,6.622064754080657,6.622064754080657,0.7000137079490845,0.3362781377468567,1.345142698183851,0.4462650176219024,5.7,,,,1.1617465019226074,0.5800394415855408,0.6696566343307495
45,42,10.0,uniform,0.7746142260696876,0.43727787532421464,0.5366818134886547,0.11500716129891285,0.5491558618754582,6.690521703226039,6.690521703226039,6.690521703226039,0.7031827274888884,0.33562501848524834,1.3545839185277448,0.44685420185717956,5.7,,,,1.1622055768966675,0.5805754065513611,0.6669586896896362
46,42,10.0,uniform,0.7762227975649011,0.42883312334141166,0.5703598088711626,0.124057448616183,0.5535852082485809,6.758978652371419,6.758978652371419,6.758978652371419,0.7025720671014494,0.33594680958179407,1.353326535381084,0.4462883454222867,5.7,-0.0002862644905690104,0.00226861285045743,0.004024030175060034,1.160722017288208,0.5801104307174683,0.6690518856048584
47,42,10.0,uniform,0.7790342573247898,0.4328874415193378,0.5810929767922586,0.12924623027112844,0.5608945452476233,6.8274356015168,6.8274356015168,6.8274356015168,0.7004716691752189,0.33658111101935523,1.3454580005079377,0.44618744386856213,5.7,,,,1.1576544046401978,0.5800949931144714,0.6675379276275635
48,42,10.0,uniform,0.7855701723695565,0.4429480012151664,0.5935020878771139,0.13051828653370232,0.564111145752515,6.8958925506621815,6.8958925506621815,6.8958925506621815,0.7020812464072714,0.3338557224086278,1.3645253894630998,0.4449064565017234,5.7,,,,1.1641724109649658,0.5797984004020691,0.6649911403656006
49,42,10.0,uniform,0.7848379432943144,0.4310156194262042,0.5574099679500485,0.12236850965444117,0.5705365402053121,6.964349499807562,6.964349499807562,6.964349499807562,0.6989339345407277,0.33384745948699884,1.3572806604043886,0.444553092577572,5.7,,,,1.1648279428482056,0.5769982933998108,0.6669141054153442
50,42,10.0,uniform,0.772983162896395,0.4006609371901455,0.5942940229128946,0.1461431743506119,0.56866641726517,7.032806448952943,7.032806448952943,7.032806448952943,0.6961178973512357,0.3340811742445267,1.3506924150812574,0.4438569717532162,5.7,,,,1.162705659866333,0.5765615105628967,0.6665055751800537
51,42,10.0,uniform,0.7670328645067992,0.43497255004292534,0.5543704914787152,0.12037793843962602,0.569998189186534,7.09823670707419,7.09823670707419,7.09823670707419,0.6988232470235449,0.33496548619332794,1.3553711839638423,0.44359078717023526,5.7,-0.05803557485342026,0.008190549910068512,-0.08541762828826904,1.1624037027359009,0.5773683786392212,0.6665626764297485
52,42,10.0,uniform,0.7888210528771022,0.44099730815394883,0.5838141890489436,0.1335061268385157,0.5706690899751147,7.163543451095866,7.163543451095866,7.163543451095866,0.6922916128385536,0.333317401822998,1.346574944700216,0.4428584370030066,5.7,,,,1.159082055091858,0.5783076286315918,0.664076566696167
53,42,10.0,uniform,0.7879901103258462,0.4417325356740076,0.5670462419808595,0.12732719522091335,0.5751936895980231,7.228850195117542,7.228850195117542,7.228850195117542,0.6949802650114334,0.3333961765188317,1.3541764767929976,0.4426504973501097,5.7,,,,1.1611179113388062,0.5766523480415344,0.665774405002594
54,42,10.0,uniform,0.7854577139791611,0.4369270584605127,0.5431551373059945,0.12160846861912541,0.5747723229490656,7.294156939139217,7.294156939139217,7.294156939139217,0.692620750337709,0.3319908024572389,1.353227769443562,0.4427166008532828,5.7,,,,1.1639975309371948,0.5774104595184326,0.6651557683944702
55,42,10.0,uniform,0.7819473461485916,0.42689588066784456,0.5012416562086537,0.11349596099418074,0.5768404629737695,7.359463683160893,7.359463683160893,7.359463683160893,0.6905147351292023,0.33156808481986866,1.3474603451495608,0.44333385666384967,5.7,,,,1.1610133647918701,0.5766397714614868,0.666335940361023
56,42,10.0,uniform,0.7866722645954332,0.4312282310615547,0.5531378829149596,0.1214436749086718,0.5788188737244432,7.424770427182568,7.424770427182568,7.424770427182568,0.6927680784437854,0.33109639096988863,1.3522091226806807,0.4444224727726399,5.7,-0.00016984480316750705,-0.012846160680055618,-6.812853712290234e-07,1.1670819520950317,0.5757468342781067,0.6663446426391602
57,42,10.0,uniform,0.7902800963643453,0.4453825740164003,0.5352288681609118,0.11911058988332401,0.58294884251629,7.490077171204244,7.490077171204244,7.490077171204244,0.6871495956156451,0.3304682319991974,1.3458831823028332,0.44231245299093586,5.7,,,,1.1649643182754517,0.5768851637840271,0.6661606431007385
58,42,10.0,uniform,0.786633112415073,0.44308566085498957,0.5582364969222041,0.12216596227321387,0.5827895471558601,7.555188857961618,7.555188857961618,7.555188857961618,0.6874916239857153,0.33141263785841163,1.3480412332772167,0.4406812007510506,5.7,,,,1.1620231866836548,0.5771152377128601,0.6659907698631287
59,42,10.0,uniform,0.7849612310111925,0.43798593901980204,0.5665076410022236,0.1240161317148953,0.5796298602189122,7.617539714944401,7.617539714944401,7.617539714944401,0.6884193296776068,0.3301758388764994,1.3519453166874216,0.44185531959262997,5.7,,,,1.1602332592010498,0.5759499669075012,0.6653174161911011
60,42,10.0,uniform,0.7890588815471609,0.4393441373724517,0.6123030939752265,0.14209670157365167,0.5840868564454408,7.679890571927185,7.679890571927185,7.679890571927185,0.6828524647321242,0.3288246305358462,1.3441347841612636,0.44128520910396324,5.7,,,,1.161988377571106,0.5745288729667664,0.6634108424186707
61,42,10.0,uniform,0.7888635371579182,0.4409266486707939,0.6044960408570353,0.13421976404426986,0.5795693007428435,7.742241428909969,7.742241428909969,7.742241428909969,0.6917774545834054,0.3314866174386578,1.3573567521103604,0.4413070745082922,5.7,-0.006022675894200802,-0.00072499830275774,0.03959091752767563,1.1653562784194946,0.5753074884414673,0.6639014482498169
62,42,10.0,uniform,0.7814600264568774,0.4399704355117361,0.5153197916699929,0.10825006766520048,0.5834252449733658,7.804592285892753,7.804592285892753,7.804592285892753,0.6871143566468918,0.3302699693165492,1.3491576865770931,0.4415041153607931,5.7,,,,1.1606556177139282,0.5749978423118591,0.6661645770072937
63,42,10.0,uniform,0.7883424799490855,0.4482081814370906,0.5531272386268442,0.12193511296000734,0.5801230388088254,7.866943142875536,7.866943142875536,7.866943142875536,0.6827395600002405,0.32729524601755183,1.3510563469870123,0.44100911895781103,5.7,,,,1.1630066633224487,0.5736116170883179,0.6654234528541565
64,42,10.0,uniform,0.7764518794712623,0.4394848341185756,0.5254818935337012,0.11244857317187355,0.5817442612405055,7.92929399985832,7.92929399985832,7.92929399985832,0.6862015544587348,0.3274760264171263,1.3611344460837185,0.4405523064875707,5.7,,,,1.1684138774871826,0.5716765522956848,0.6639206409454346
65,42,10.0,uniform,0.7869013465017944,0.4319408758626869,0.6109906532506059,0.13490817259877885,0.5834835016137903,7.991644856841104,7.991644856841104,7.991644856841104,0.6877232063805693,0.3289655459369634,1.3587589461730558,0.44064982124811697,5.7,,,,1.1637135744094849,0.5721967816352844,0.6630786061286926
66,42,10.0,uniform,0.7875344455884656,0.441588354449263,0.578875239363429,0.12928908345247317,0.5815606077106511,8.053995713823888,8.053995713823888,8.053995713823888,0.681330162234702,0.3288967250215955,1.3410308977922498,0.44086856313667966,5.7,3.164416557410732e-05,-8.31345678307116e-05,0.17510056495666504,1.1589610576629639,0.5740657448768616,0.6640413403511047
67,42,10.0,uniform,0.7841965139565028,0.4374688820884558,0.5882448739769508,0.13447873358052598,0.5806560078209544,8.115874956929522,8.115874956929522,8.115874956929522,0.6884450242248685,0.33092324969289605,1.3500139822605917,0.4415001930367999,5.7,,,,1.1596790552139282,0.5744288563728333,0.6628586053848267
68,42,10.0,uniform,0.7775706321994196,0.4444510125566698,0.5710069815885748,0.13381431954909695,0.5818732359774476,8.175432647384914,8.175432647384914,8.175432647384914,0.6868728329000515,0.3283465658863559,1.3589894349918616,0.44063336776333606,5.7,,,,1.1658587455749512,0.5747288465499878,0.6633065938949585
69,42,10.0,uniform,0.7908982009989637,0.44966242258411987,0.5661223177724485,0.1340892461277215,0.5846823042031374,8.234990337840307,8.234990337840307,8.234990337840307,0.682484279032878,0.3291197320259294,1.3445593873486248,0.44042391313736096,5.8,,,,1.1604902744293213,0.5747293829917908,0.6628783345222473
70,42,10.0,uniform,0.7886182112618332,0.44346300012578266,0.4740492255748182,0.10274599016453259,0.5794425080818807,8.294548028295699,8.294548028295699,8.294548028295699,0.6822796475679073,0.32731764064085017,1.351512780356095,0.44041749639802624,5.7,,,,1.164515733718872,0.5736062526702881,0.6640152931213379
71,42,10.0,uniform,0.7849737263879031,0.4177842794465246,0.48499155375738046,0.10367968560583946,0.5800301671792478,8.354105718751091,8.354105718751091,8.354105718751091,0.6827568977941072,0.32873998510785496,1.346120753142511,0.4406725544336061,5.7,1.1804025916717364e-06,-2.5552948500262573e-05,0.00046166920219548047,1.1639721393585205,0.5712074041366577,0.6652431488037109
72,42,10.0,uniform,0.787602753647817,0.4367105915527367,0.4501198014627381,0.09489056800155815,0.5846397637739187,8.413663409206485,8.413663409206485,8.413663409206485,0.6795508222548722,0.32738680584461927,1.3460144181959495,0.43972713392894863,5.7,,,,1.1617778539657593,0.5717441439628601,0.6633597016334534
73,42,10.0,uniform,0.7961429271169668,0.45484728653803014,0.5481403896448108,0.10952634098150658,0.5848193792989291,8.473221099661878,8.473221099661878,8.473221099661878,0.6855366334123904,0.32866614464849364,1.3542433107784222,0.44057506934524104,5.7,,,,1.164188027381897,0.5728475451469421,0.663707971572876
74,42,10.0,uniform,0.7839599348241151,0.43794291567618504,0.5177748967237946,0.10837728755409982,0.5834139040173941,8.53277879011727,8.53277879011727,8.53277879011727,0.6864918518534915,0.32772788665700686,1.358833613614328,0.4411953597870456,5.7,,,,1.165073037147522,0.5717595815658569,0.6635841131210327
75,42,10.0,uniform,0.7995599961347636,0.45123359124383916,0.5383966083040349,0.11923802368622308,0.585412954601967,8.592336480572662,8.592336480572662,8.592336480572662,0.6818662764724165,0.327104649429238,1.3509986582801852,0.4405320981704512,5.7,,,,1.1615111827850342,0.5709336400032043,0.661245584487915
76,42,10.0,uniform,0.7925634182019319,0.4536988885431592,0.6208185244674929,0.14320769823604623,0.5841090745746556,8.651894171028054,8.651894171028054,8.651894171028054,0.6817136553957993,0.32504940058987214,1.3589988759511422,0.44056971013285706,5.7,-9.22799972613575e-06,-3.425396789680235e-05,-0.006315051112323999,1.1670588254928589,0.5718270540237427,0.6657670736312866
77,42,10.0,uniform,0.7909527641439335,0.44661547057562395,0.43572074071472133,0.08803072902200061,0.5863302960321062,8.711247923551875,8.711247923551875,8.711247923551875,0.6806774464757162,0.3260885703511634,1.3505689124353066,0.44096656931019246,5.7,,,,1.1656395196914673,0.5709524154663086,0.6641493439674377
78,42,10.0,uniform,0.7961845783726689,0.45040308054607414,0.6432204932350227,0.19599828391744065,0.5836694280731803,8.76815049949887,8.76815049949887,8.76815049949887,0.6799718884661728,0.3244024211923108,1.3585680715381838,0.4400452016222425,5.7,,,,1.1655791997909546,0.5706614851951599,0.6622599959373474
79,42,10.0,uniform,0.7949808570828794,0.44751703229701345,0.6405934829281585,0.16360498462310608,0.584051194977316,8.825053075445863,8.825053075445863,8.825053075445863,0.6777153689267854,0.32531709747803783,1.3470643480271751,0.4405605138389304,5.7,,,,1.1626356840133667,0.5698421001434326,0.6642347574234009
80,42,10.0,uniform,0.7903334099716437,0.4402170932339243,0.6179844827567853,0.1447364658887396,0.5838619436992206,8.881955651392856,8.881955651392856,8.881955651392856,0.6861151503683698,0.32672386554651384,1.3623589259047695,0.44106501809374216,5.7,,,,1.1636548042297363,0.570451021194458,0.6630971431732178
81,42,10.0,uniform,0.7871187660565591,0.4514895078423515,0.6236781124696771,0.14134957509473045,0.5854998578571514,8.938858227339848,8.938858227339848,8.938858227339848,0.6769013011819931,0.32557405915322785,1.3443823193879108,0.4403750222322722,5.7,-2.3111650079954416e-05,4.663154686568305e-05,-0.009203479625284672,1.1612368822097778,0.5701890587806702,0.6635308265686035
82,42,10.0,uniform,0.7901967938529411,0.4432322917641056,0.5264212519598795,0.1096837815061451,0.5870776901731589,8.995760803286844,8.995760803286844,8.995760803286844,0.6806483466552334,0.32659418425445474,1.3507916854458606,0.4402167259605691,5.7,,,,1.162949562072754,0.5713764429092407,0.6639338731765747
83,42,10.0,uniform,0.7973741382355196,0.45930154030550097,0.5445266538296551,0.12163795773022434,0.5843688501041518,9.052663379233836,9.052663379233836,9.052663379233836,0.6801758713076729,0.32704038163199695,1.3484406913732336,0.4399395015041901,5.7,,,,1.1607506275177002,0.5717262029647827,0.662184476852417
84,42,10.0,uniform,0.7963686769228719,0.4578272993483315,0.6153282006576042,0.13819474628829,0.5834315644379302,9.109565955180829,9.109565955180829,9.109565955180829,0.6772745501526578,0.32360395808667597,1.3531728282766051,0.4404904287975428,5.7,,,,1.1615447998046875,0.5694198608398438,0.6633237600326538
85,42,10.0,uniform,0.7981863377217095,0.45145671137954385,0.6303919971984233,0.15115520246827693,0.5856039363616208,9.166468531127823,9.166468531127823,9.166468531127823,0.6717439083032734,0.3227647428429283,1.342121341082727,0.44036590506416223,5.7,,,,1.1607822179794312,0.5679992437362671,0.6639620661735535
86,42,10.0,uniform,0.7916779125057062,0.45830396049200517,0.6142414188410287,0.14167299312119133,0.5849185261786927,9.223371107074817,9.223371107074817,9.223371107074817,0.6733064872729205,0.32217804170071296,1.3504561719415489,0.4398131803914449,5.7,-2.7498994313646108e-05,3.3288149552390678e-06,0.5345107316970825,1.1614294052124023,0.5674944519996643,0.662492036819458
87,42,10.0,uniform,0.7993042574247528,0.4544284075500527,0.4538197560116279,0.09475404147253229,0.5858916124873919,9.280273683021809,9.280273683021809,9.280273683021809,0.6722097265408029,0.3231441156702791,1.3402748430660198,0.44088048484648157,5.7,,,,1.1577602624893188,0.5683961510658264,0.6644687652587891
